DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
ZM201800000298,ZMGE71FL,ZM,2018.0,298.0,ZM2018DHS,6473.9755859375,7481.25390625,8714.55859375,107.19166564941406,86.14167022705078,81.39167022705078,105.25833129882812,29.638248443603516,21.62552261352539,21.85011100769043,28.320627212524414,0.0019027777016162872,0.002735428225535613,0.007050315348001627,30.759090423583984,31.241666793823242,30.95833396911621,30.50666618347168,13.27500057220459,13.5,13.25,12.933333396911621,5.0,2689,2722,2703,2980,3171,3008,2981,0.01249999925494194,0.0,0.0,0.0,36.75,1044.7744140625,-807,0.0,0.17432927912368798,0.4096022963825792,0.8094544514352789,23.740909576416016,24.362499237060547,24.15689468383789,23.90651512145996,0.12990131974220276,30.236541748046875,-1.0,0.3312010169029236,0.679240882396698,0.007896782830357552,0.4403015971183777,0.21558025479316711,0.0930306687951088,0.17675407230854034,0.42261946201324463,0.14997689425945282,0.05091582238674164,0.11684533953666687,28.183334350585938,29.28333282470703,28.83333396911621,28.5,21.516666412353516,22.508333206176758,22.183334350585938,22.008333206176758,14.908333778381348,15.783333778381348,15.583333969116211,15.566667556762695,1.580176798502604,16.722726821899414,17.483333587646484,17.35545539855957,17.306364059448242,3.616666793823242,3.9833333492279053,3.7250001430511475,3.7166666984558105,156173.07692307694,2084.366887019231,147684.58333333334,1348,1160,1201,1332,1060,1099,1311,3.05153751373291,0.0,0.0,0.0,20.77400016784668,19.656999588012695,20.959999084472656,20.332000732421875,20.367000579833984,17.773000717163086,17.902999877929688,20.72100067138672,19.527999877929688,22.777000427246094,23.535999298095703,22.382999420166016,21.5,1.6875,72.581005859375,82.58079427083334,95.429443359375,111.16124674479167,212.47616577148438,226.56394958496094,250.9602813720703,286.3526611328125,15.680490493774414,16.720083236694336,18.52042007446289,21.132225036621094,9.499166488647461,7.054166793823242,7.731666564941406,9.339166641235352
ZM201800000299,ZMGE71FL,ZM,2018.0,299.0,ZM2018DHS,1833.3204345703125,2118.564453125,2467.81591796875,79.49166870117188,51.15833282470703,65.9000015258789,49.42499923706055,20.691974639892578,12.229084014892578,17.266374588012695,12.279502868652344,0.0007398451996754996,0.0009630709132061729,0.0015453772642944432,33.69422912597656,34.22777811686198,32.93305460611979,34.58291880289713,13.716667175292969,15.125,13.800000190734863,15.125,5.0,2645.0833333333335,2701.4166666666665,2795.5833333333335,2878.0,2924.8333333333335,2814.3333333333335,2818.3333333333335,0.0,0.0,0.0,0.0,12.73228346456693,945.3247767857143,5.0,0.0,0.15541020850119572,0.5220608621706477,0.6110360224669225,24.479024251302082,25.284444173177082,24.767501831054688,25.69041697184245,5.280839254224081,5.860172782357283,-1.0,0.616839911994033,0.2873943459017696,0.03249642479763882,0.30263261795043944,0.19535493850708008,0.07419336636861165,0.19981791178385416,0.24802319208780924,0.12895192305246989,0.03975334962209066,0.13698571523030598,30.533334732055664,32.55833435058594,31.191667556762695,31.775001525878906,23.641666412353516,24.95833396911621,24.274999618530273,24.200000762939453,16.816667556762695,17.433334350585938,17.391666412353516,16.649999618530273,0.0,15.26381810506185,16.34111150105794,16.601945241292317,16.79791768391927,3.8416666984558105,4.183333396911621,3.816666603088379,4.025000095367432,97119.9552715655,9371.253968253968,497561.2952380952,613.25,806.1666666666666,660.4166666666666,879.25,699.5833333333334,1103.5,660.5833333333334,0.10294682460194185,0.0,0.0,0.0,22.582000732421875,20.867250442504883,24.328001022338867,23.65475082397461,24.035499572753906,17.638750076293945,17.586000442504883,23.546249389648438,20.042999267578125,24.855501174926758,25.649751663208008,24.5572509765625,1054.984251968504,353.4724409448819,0.7696398989692408,0.8756764996114201,1.0119219874836387,1.1787401768549575,3533.49169921875,3719.3232421875,3925.295654296875,4119.1435546875,11.19960450500328,11.788608821358268,12.44145110523294,13.055861425524935,7.156666278839111,6.214999675750732,6.800833225250244,6.079999923706055
ZM201800000300,ZMGE71FL,ZM,2018.0,300.0,ZM2018DHS,30861.78125,35663.53125,41542.7578125,86.94166564941406,69.24166870117188,67.45833587646484,61.35000228881836,25.019184112548828,17.83047103881836,18.356008529663086,16.846681594848633,0.000424506677438032,0.001273345966068352,0.0027795178281019915,29.94060770670573,30.811805725097656,30.752222696940105,30.21416727701823,12.391666412353516,12.574999809265137,12.300000190734863,12.041666984558105,7.0,2814.1666666666665,2919.1666666666665,3017.75,3060.4166666666665,3258.0,3259.4166666666665,3295.3333333333335,0.0,0.0,0.0,0.0,24.701333333333334,886.7449776785714,6.0,0.0,0.14498775971144268,0.3493906683299615,0.8274462358522605,23.456741333007812,24.316182454427082,24.227083841959637,24.112709045410156,0.0862810757179159,13.474443592506631,-1.0,0.19844559080088486,0.31201374246207725,0.004849707732466234,0.45544169743855795,0.27818005879720054,0.1995213508605957,0.21262388229370116,0.4231800715128581,0.20864127477010092,0.1335439682006836,0.14700632095336913,27.78333282470703,28.791667938232422,28.399999618530273,28.075000762939453,21.558334350585938,22.475000381469727,22.20833396911621,22.03333282470703,15.391667366027832,16.21666717529297,16.100000381469727,16.03333282470703,0.09265501868916068,16.97287877400716,17.820556640625,17.70194371541341,18.011249542236328,3.4749999046325684,3.883333444595337,3.674999952316284,3.6416666507720947,68144.7412140575,3387.9051587301587,138417.62025316455,1065.6666666666667,885.5833333333334,1038.9166666666667,1038.8333333333333,781.3333333333334,881.8333333333334,1011.5833333333334,0.47230938574995857,0.0,0.0,0.0,21.04320068359375,19.609799194335938,21.8447998046875,21.706201171875,21.608200073242188,18.296800231933595,18.578399658203125,21.54219970703125,19.73059997558594,23.635198974609374,23.943199157714844,22.037200927734375,289.6419098143236,102.05305039787798,14.057450520833333,15.994205729166667,18.4827265625,21.529654947916665,3253.649169921875,3935.512939453125,4772.9267578125,5755.57373046875,10.189513350671419,12.324919440069628,14.947462491710874,18.024838880139257,7.804166316986084,6.513333320617676,6.807499885559082,6.642499923706055
ZM201800000301,ZMGE71FL,ZM,2018.0,301.0,ZM2018DHS,4058.65771484375,4690.1396484375,5463.322265625,85.5250015258789,61.81666946411133,86.07500457763672,53.91666793823242,24.849878311157227,16.48444366455078,25.31617546081543,14.873562812805176,0.0,0.0,0.0,31.060726928710938,32.130499267578124,29.658001708984376,31.589666748046874,14.366666793823242,16.03333282470703,14.925000190734863,16.600000381469727,9.0,2930.3,3031.5,3055.3,3109.2,3229.4,3152.0,3101.6,0.05499999597668648,0.049166664481163025,0.022499999031424522,0.23333333432674408,18.9155672823219,973.4390625,4.0,0.0,0.10205122053092772,0.382840645604714,0.5701550529353276,23.4025634765625,24.479168701171876,23.223916625976564,24.032749938964844,4.188678832041557,14.249824785620053,-1.0,0.4796050783826682,0.28612184147092473,0.07249108468007916,0.3409511148929596,0.2349984049797058,0.15802724659442902,0.24132168292999268,0.2995646893978119,0.1752721220254898,0.09999741613864899,0.1883613020181656,29.616666793823242,31.791667938232422,30.608333587646484,31.30000114440918,22.391666412353516,23.766666412353516,23.116666793823242,22.983333587646484,15.25,15.758333206176758,15.683333396911621,14.699999809265137,0.0,15.744400024414062,16.827833557128905,16.789833068847656,16.475833129882812,3.441666841506958,3.75,3.4000000953674316,3.625,242142.40514469452,20907.145569620254,352289.6560509554,786.1818181818181,848.9090909090909,576.6363636363636,848.0,728.2727272727273,1118.7272727272727,696.9090909090909,0.557668721141161,1.0,1.0,0.0,20.91999969482422,18.7656005859375,22.499200439453126,22.1947998046875,22.199000549316406,15.504800415039062,15.746200561523438,22.00800018310547,18.13300018310547,23.35559997558594,24.466600036621095,22.650799560546876,504.2084432717678,176.27176781002638,1.6305753516141699,1.855226546999008,2.1438792395213295,2.497303634724289,3370.0849609375,3550.017822265625,3749.5166015625,3937.6982421875,10.690036743486148,11.260788567777045,11.89360622114116,12.490526828413588,8.040833473205566,7.049999713897705,8.040833473205566,6.799166202545166
ZM201800000302,ZMGE71FL,ZM,2018.0,302.0,ZM2018DHS,6638.18701171875,7671.01513671875,8935.6025390625,97.54167175292969,78.44166564941406,109.92500305175781,70.33333587646484,28.13701820373535,19.81684112548828,31.332542419433594,18.881431579589844,0.11872828006744385,0.18285610459067606,0.43610382080078125,31.537273406982422,32.55500030517578,31.184999465942383,31.440000534057617,12.933333396911621,14.725000381469727,13.491666793823242,14.791666984558105,9.0,2558.0,2550.0,2635.0,2694.0,2837.0,2820.0,2764.0,0.05499999597668648,0.01249999925494194,0.0,0.06583333015441895,54.5625,1395.077392578125,-807,0.0,0.15542966811906442,0.4067588781303517,0.7614937280576216,23.25563621520996,24.22166633605957,23.642499923706055,23.725000381469727,8.585841178894043,250.14126586914062,-1.0,17.996248245239258,0.3486809730529785,0.1541351079940796,0.5031628608703613,0.44175800681114197,0.19622771441936493,0.17464269697666168,0.4866252839565277,0.38180050253868103,0.12717430293560028,0.11201296001672745,27.516666412353516,29.84166717529297,28.70833396911621,29.141666412353516,21.025001525878906,22.450000762939453,21.950000762939453,21.70833396911621,14.583333969116211,15.116666793823242,15.216667175292969,14.350000381469727,6.610682678222656,14.973999977111816,15.888333320617676,16.100000381469727,16.010000228881836,3.4666666984558105,3.9583332538604736,3.508333444595337,3.7250001430511475,68819.65384615384,6379.820913461538,45096.55397727273,1042.0,1033.0,836.0,1213.0,835.0,1223.0,941.0,0.7034311294555664,3.0,3.0,3.0,20.10099983215332,17.913000106811523,21.77400016784668,21.36199951171875,21.369998931884766,15.309000015258789,15.366000175476074,21.2189998626709,17.785999298095703,23.30699920654297,23.711999893188477,21.69700050354004,59.875,0.1875,66.56306457519531,75.73373413085938,87.51705932617188,101.9444808959961,166.6861572265625,187.55853271484375,211.60519409179688,237.37705993652344,12.474546432495117,14.036603927612305,15.836220741271973,17.764949798583984,8.466666221618652,6.2758331298828125,8.588333129882812,7.00499963760376
ZM201800000303,ZMGE71FL,ZM,2018.0,303.0,ZM2018DHS,2313.87451171875,2673.887451171875,3114.685302734375,96.80833435058594,78.3499984741211,110.73333740234375,68.2750015258789,27.99277114868164,20.089744567871094,31.94230842590332,18.578229904174805,0.0001265683736747656,0.00016757004106274017,0.00054985499725892,27.74466790093316,29.319630940755207,27.699444240993923,28.713704427083332,13.341667175292969,15.149999618530273,13.866666793823242,15.25,9.0,3147.777777777778,3129.5555555555557,3180.8888888888887,3275.5555555555557,3426.4444444444443,3271.8888888888887,3272.6666666666665,0.0925000011920929,0.03749999776482582,0.010833333246409893,0.14000000059604645,14.323607427055704,1194.5059814453125,4.0,0.17405474185943604,0.15423008737845512,0.44546951019877545,0.8429423308806077,21.724863688151043,23.031110975477432,22.212961832682293,22.66827392578125,2.9775513666694295,215.37537301061008,-1.0,7.713865892324271,1.4983884775986407,0.1935328880735038,0.661914587020874,0.598247766494751,0.27059614658355713,0.25403547286987305,0.7497656345367432,0.5936859846115112,0.1944623589515686,0.18086202442646027,27.908334732055664,30.191667556762695,28.991666793823242,29.491666793823242,21.191667556762695,22.59166717529297,22.049999237060547,21.850000381469727,14.566667556762695,15.041666984558105,15.125,14.241666793823242,0.0,15.70506117078993,16.742594401041668,16.726481119791668,16.622845119900173,3.4583334922790527,3.9000000953674316,3.4666666984558105,3.6750001907348633,106384.64761904762,19825.70418006431,122858.88817891374,1138.5,1104.2,979.6,1282.8,904.5,1305.6,1037.3,0.821868896484375,0.0,0.0,0.0,20.342999776204426,18.170333862304688,21.29566701253255,21.16766611735026,21.13433329264323,15.526667277018229,15.537999471028646,21.226999918619793,17.926666259765625,22.51800028483073,23.51966603597005,22.08799997965495,727.1883289124669,117.82228116710876,1.0911458872989888,1.241477662751782,1.434637661637931,1.671141606743203,2544.810546875,3021.200439453125,3596.334716796875,4256.5966796875,8.073768028846153,9.585182412549734,11.409875196866711,13.50465227122016,8.101666450500488,6.209166526794434,8.46833324432373,6.784999847412109
ZM201800000304,ZMGE71FL,ZM,2018.0,304.0,ZM2018DHS,71393.921875,82502.015625,96102.703125,83.49166870117188,60.483333587646484,91.125,24.608333587646484,23.463699340820312,15.026915550231934,24.62837791442871,6.2563557624816895,0.4918810771061824,0.6060011570270245,0.7785940903883714,32.178001403808594,34.290000915527344,31.68833351135254,32.79499816894531,11.858333587646484,13.991666793823242,12.666666984558105,14.074999809265137,5,1745.0,1715.0,1749.0,1840.0,1826.0,1782.0,1695.0,0.003333333181217313,0.0,0.0,0.014166666194796562,56.375,1592.2298583984375,-807,1.2916380167007446,0.049717352457765526,0.29375740786578336,0.6018336320779629,23.295000076293945,25.12583351135254,23.924165725708008,24.570833206176758,16.408706665039062,37.78154754638672,-1.0,0.8009008169174194,0.15438181161880493,0.33518004417419434,0.28564125299453735,0.15010827779769897,0.040729690343141556,0.10123691707849503,0.23745998740196228,0.0912565216422081,0.020560557022690773,0.05731949210166931,27.450000762939453,29.92500114440918,28.700000762939453,29.191667556762695,21.491666793823242,22.90833282470703,22.34166717529297,22.133333206176758,15.591667175292969,15.933333396911621,16.03333282470703,15.116666793823242,25.32551472981771,14.411999702453613,15.96166706085205,16.15999984741211,16.34666633605957,3.558333396911621,4.025000095367432,3.700000047683716,3.933333396911621,82288.05769230769,957.8773018973214,117714.36538461539,841,827,523,960,588,997,686,0.422025591135025,3.0,3.0,3.0,19.90799903869629,18.214000701904297,21.51099967956543,21.215999603271484,21.325000762939453,15.625,15.619000434875488,20.916000366210938,17.867000579833984,23.156999588012695,23.810998916625977,22.062000274658203,5.625,0.0,638.9261997767857,726.9538225446429,840.0597098214286,978.5458984375,21565.375,29088.568359375,39420.38671875,53216.125,1625.020263671875,2191.917236328125,2970.453369140625,4010.007080078125,7.169166564941406,5.239166736602783,7.027499675750732,3.1374998092651367
ZM201800000305,ZMGE71FL,ZM,2018.0,305.0,ZM2018DHS,7140.359375,8251.318359375,9611.572265625,77.51667022705078,54.58333206176758,79.74166870117188,24.28333282470703,20.856502532958984,12.919132232666016,20.622844696044922,5.886868476867676,0.0,0.0,7.2304285057480375e-06,29.1078369140625,32.061831665039065,29.31400146484375,31.014166259765624,11.733333587646484,13.800000190734863,12.633333206176758,13.866666793823242,5.0,3039.9,3042.5,3044.6,3190.1,3244.9,3284.5,3177.7,0.0,0.0,0.0,0.0,22.796296296296298,594.9636579241071,3.0,0.0,0.10917488513890344,0.3753173374125543,0.7577188314267455,22.669535827636718,24.805999755859375,23.23925018310547,24.075582885742186,13.293069506448413,83.82297867063492,-1.0,7.044353505291006,0.42722494135458,0.32235033549959696,0.34058448672294617,0.1933232992887497,0.11129079014062881,0.11999218910932541,0.2865087389945984,0.12779662013053894,0.06313101947307587,0.07229188084602356,28.84166717529297,31.25,30.200000762939453,30.558334350585938,22.950000762939453,24.325000762939453,23.850000381469727,23.600000381469727,17.108333587646484,17.450000762939453,17.566667556762695,16.691667556762695,0.0,16.231236267089844,17.55016632080078,17.164500427246093,17.137001037597656,3.7166666984558105,4.224999904632568,3.866666793823242,4.125,61174.952681388015,3957.641826923077,109427.03797468354,901.8888888888889,800.6666666666666,574.5555555555555,930.2222222222222,706.5555555555555,995.5555555555555,753.1111111111111,3.6592930385044644,0.0,0.0,0.0,20.64750099182129,18.73324966430664,22.708749771118164,22.21649932861328,22.35824966430664,16.066749572753906,16.252748489379883,21.836750030517578,18.48324966430664,24.163249969482422,24.686250686645508,22.649250030517578,327.962962962963,105.16137566137566,2.968245058234908,3.377192780101706,3.9026465228223426,4.5460080124261815,1333.9814453125,1540.0445556640625,1782.6607666015625,2051.776123046875,4.249984499007937,4.906488327752976,5.679448526372354,6.536834232390873,7.19083309173584,5.34666633605957,7.2808332443237305,2.694999933242798
ZM201800000306,ZMGE71FL,ZM,2018.0,306.0,ZM2018DHS,368.71087646484375,426.0781555175781,496.31829833984375,79.92500305175781,56.991668701171875,82.23333740234375,50.75833511352539,22.408878326416016,14.644539833068848,23.273584365844727,13.416299819946289,0.0,0.0,0.0,30.11236572265625,31.602334594726564,29.322998046875,30.722500610351563,14.233333587646484,15.850000381469727,14.833333969116211,16.508333206176758,5.0,3017.5,3118.4,3172.7,3273.1,3413.5,3299.8,3266.3,0.023333333432674408,0.02749999798834324,0.004999999888241291,0.16583332419395447,18.413612565445025,921.7969970703125,5.0,0.0,0.08683798422565402,0.37304066030797156,0.5150188437902457,22.719781494140626,23.986000061035156,22.87650146484375,23.449832153320312,4.619883883404047,13.711870716383812,-1.0,0.6826096178657393,0.21708940152399844,0.21715252828971524,0.29070885976155597,0.2050323486328125,0.12469533284505209,0.21217106183369955,0.25328070322672525,0.15407471656799315,0.07883880933125814,0.16359818776448568,29.983333587646484,32.150001525878906,30.983333587646484,31.70833396911621,22.84166717529297,24.191667556762695,23.55000114440918,23.42500114440918,15.75,16.30000114440918,16.149999618530273,15.200000762939453,0.0,15.327200317382813,16.36966552734375,16.429998779296874,16.177166748046876,3.566666603088379,3.8916666507720947,3.5333333015441895,3.7833333015441895,224762.32587859425,7678.446202531645,345829.0418006431,735.4545454545455,879.2727272727273,660.5454545454545,916.3636363636364,767.7272727272727,1099.0,711.6363636363636,0.5472275855958306,0.0,0.0,0.0,21.137250900268555,18.830249786376953,22.77375030517578,22.400999069213867,22.465999603271484,15.55625057220459,15.907499313354492,22.23900032043457,18.351499557495117,23.639999389648438,24.517248153686523,22.868749618530273,623.0835509138382,303.24543080939947,0.1497280484154111,0.17035673030469783,0.1968623166361814,0.2293156416958602,1154.738037109375,1360.64599609375,1607.5107421875,1888.3924560546875,3.6350578925628265,4.283245514951861,5.060363610170529,5.9445647794957575,7.571666717529297,6.860833168029785,7.807499885559082,6.461666107177734
ZM201800000307,ZMGE71FL,ZM,2018.0,307.0,ZM2018DHS,8111.458984375,9373.51171875,10918.759765625,69.54167175292969,51.45000076293945,75.31666564941406,43.32500076293945,19.497663497924805,12.862500190734863,20.31011199951172,11.014830589294434,0.0,0.0,8.073379799770631e-05,31.72045389811198,34.26625315348307,32.67402903238932,33.55902862548828,13.533333778381348,15.491666793823242,14.25,15.908333778381348,5.0,2428.6666666666665,2422.0,2481.0,2666.5833333333335,2719.6666666666665,2635.3333333333335,2523.25,0.049166664481163025,0.07666666060686111,0.059166666120290756,0.2616666555404663,24.348167539267017,999.7937729779412,5.0,0.0,0.021467145993605385,0.2574369064794259,0.5033094948176701,23.732894897460938,25.703821818033855,24.726598103841145,25.333750406901043,0.7365349928538004,5.647897084554036,-1.0,0.09951661030451457,0.15994865695635477,0.00031405629124492407,0.3096659779548645,0.08378204703330994,0.04354028403759003,0.08066986501216888,0.22892656922340393,0.04247415065765381,0.02107897400856018,0.041415221989154816,28.691667556762695,31.016666412353516,29.725000381469727,30.400001525878906,21.891666412353516,23.25,22.575000762939453,22.42500114440918,15.158333778381348,15.52500057220459,15.475000381469727,14.491666793823242,0.0,15.745333353678385,17.141387939453125,16.77916717529297,17.108470916748047,3.566666841506958,4.0,3.7083334922790527,3.933333396911621,141211.72990353697,19586.32594936709,129784.43589743589,738.8181818181819,703.4545454545455,514.1818181818181,858.6363636363636,634.3636363636364,933.7272727272727,575.5454545454545,0.16729619105656943,0.0,0.0,0.0,20.98525047302246,18.80324935913086,23.059499740600586,22.610750198364258,22.687999725341797,15.737751007080078,15.681499481201172,22.13275146484375,18.13425064086914,24.52400016784668,25.326250076293945,22.912500381469727,483.7421875,94.04427083333333,3.9989632075568933,4.54991741734004,5.257833757626979,6.1246019026220315,5482.23486328125,5876.10546875,6331.431640625,6799.4130859375,17.270740509033203,18.511407216389973,19.945669809977215,21.41979471842448,6.842499732971191,5.306666374206543,6.995833396911621,5.475833415985107
ZM201800000308,ZMGE71FL,ZM,2018.0,308.0,ZM2018DHS,1864.2490234375,2154.30517578125,2509.44873046875,99.56666564941406,76.34166717529297,108.53333282470703,71.29166412353516,28.85990333557129,19.49148941040039,30.78959846496582,19.18161392211914,1.3184998302705704e-05,5.8033163585360086e-05,0.001726534820738293,30.35153753107244,32.1390907981179,30.297271728515625,31.05196866122159,12.608333587646484,14.341667175292969,13.175000190734863,14.416666984558105,9.0,2820.5454545454545,2807.2727272727275,2842.7272727272725,2971.181818181818,3086.909090909091,3132.0,3025.181818181818,0.02749999798834324,0.0016666665906086564,0.0,0.021666666492819786,30.37467018469657,848.6978759765625,4.0,12.8424072265625,0.11621469164317912,0.35791583980222813,0.7355003194437157,22.23506580699574,23.56211991743608,22.88340897993608,23.10537997159091,4.935442197291392,182.867764676781,-1.0,7.71246096326682,0.3102153687489693,0.09386740007626979,0.44752236774989534,0.44981397901262554,0.21889642306736537,0.1798008850642613,0.41736412048339844,0.39522031375340055,0.1489215408052717,0.11714516367231097,27.391666412353516,29.616666793823242,28.608333587646484,28.991666793823242,21.066667556762695,22.433334350585938,21.991666793823242,21.75,14.783333778381348,15.27500057220459,15.433334350585938,14.574999809265137,0.007338467766256893,14.118594082919033,14.985151811079545,15.469546231356533,15.158788507634943,3.450000047683716,3.9166667461395264,3.5250000953674316,3.7166666984558105,52351.696202531646,28759.07619047619,23084.370607028755,1029.6666666666667,962.8333333333334,856.0833333333334,1186.1666666666667,879.75,1193.75,935.9166666666666,0.7219616731427275,0.0,0.0,0.0,20.499000549316406,17.874000549316406,22.317249298095703,21.885499954223633,21.913249969482422,15.28499984741211,15.468000411987305,21.643749237060547,18.08824920654297,23.800251007080078,24.093002319335938,21.903749465942383,171.65699208443272,65.72559366754618,0.8344155066209383,0.9493765185935428,1.0970888011335378,1.277946978095988,3835.87548828125,4392.60205078125,5048.4208984375,5775.00390625,12.119460133575197,13.87865631184037,15.951006967348285,18.24702779724604,8.586666107177734,6.384166717529297,8.582499504089355,7.138333320617676
ZM201800000309,ZMGE71FL,ZM,2018.0,309.0,ZM2018DHS,34553.55078125,38516.6875,43941.2421875,65.76667022705078,45.375,66.54167175292969,28.191667556762695,16.441665649414062,10.083333015441895,16.06639862060547,6.4193549156188965,0.0006587760517010674,0.0010491563870122257,0.0016864159236700772,28.312109375,29.92633056640625,28.88133544921875,29.93216552734375,11.375,13.391666412353516,12.324999809265137,13.375,5.0,1286.7,1183.4,1338.2,1794.7,2063.7,2005.8,1956.9,0.0,0.0,0.0,0.0,37.778067885117494,728.4189453125,-997.0,0.0,0.09608863713303008,0.2878641691683429,0.5986331775807294,25.206253051757812,26.741500854492188,26.001580810546876,26.842083740234376,30.95413980907311,86.76988821801567,-0.6344647519582245,9.094040036512729,0.5116904634719729,0.17357432313127244,0.1646485646565755,0.07544423739115397,0.10085577964782715,0.10045408407847087,0.12323214213053385,0.0464629332224528,0.0677172342936198,0.06728618144989014,30.200000762939453,32.54999923706055,31.483333587646484,31.783334732055664,24.491666793823242,25.83333396911621,25.28333282470703,25.075000762939453,18.825000762939453,19.158334732055664,19.15833282470703,18.40833282470703,0.5527473146123818,22.100399780273438,23.556666564941406,23.121832275390624,23.751998901367188,4.0,4.5,4.141666889190674,4.391666889190674,4338.8805031446545,2576.6912939297126,2971.4591346153848,789.4545454545455,655.7272727272727,404.27272727272725,689.5454545454545,560.9090909090909,817.2727272727273,585.7272727272727,2.892282988944191,0.0,0.0,0.0,24.009498596191406,21.041749954223633,25.54800033569336,24.886249542236328,25.237751007080078,18.69649887084961,18.8122501373291,24.814250946044922,21.476499557495117,27.150249481201172,27.772750854492188,25.114999771118164,184.57702349869453,121.46736292428199,23.180528846153845,25.133022836538462,28.009818209134615,31.950653545673077,18139.6484375,20108.701171875,22977.369140625,27016.31640625,98.48970934139786,109.00966061827957,124.40970822132617,146.1851618503584,7.323333263397217,5.47166633605957,6.459166526794434,3.5408332347869873
